name,variable name,epoch timestamp,vcc,vbatt,charge state
Greenville Camera v5 sn191 (took pic),s.bs,1709831932,3.316,3.34,0
Greenville Camera v5 sn191 (took pic),s.bs,1709831712,3.316,3.354,0
Greenville Camera v5 sn191 (took pic),s.bs,1709831335,3.335,3.359,0
Greenville Camera v5 sn191 (took pic),s.bs,1709831042,3.359,3.359,0
Greenville Camera v5 sn191 (took pic),s.bs,1709830732,3.292,3.357,0
Greenville Camera v5 sn191 (took pic),s.bs,1709830435,3.292,3.374,0
Greenville Camera v5 sn191 (took pic),s.bs,1709830063,3.359,3.369,0
Greenville Camera v5 sn191 (took pic),s.bs,1709829768,3.292,3.388,0
Greenville Camera v5 sn191 (took pic),s.bs,1709829523,3.269,3.385,0
Greenville Camera v5 sn191 (took pic),s.bs,1709829303,3.269,3.396,0
Greenville Camera v5 sn191 (took pic),s.bs,1709828774,3.292,3.413,0
Greenville Camera v5 sn191 (took pic),s.bs,1709828680,3.269,3.413,0
Greenville Camera v5 sn191 (took pic),s.bs,1709828281,3.292,3.425,0
Greenville Camera v5 sn191 (took pic),s.bs,1709828049,3.292,3.433,0
Greenville Camera v5 sn191 (took pic),s.bs,1709827814,3.292,3.438,0
Greenville Camera v5 sn191 (took pic),s.bs,1709827512,3.316,3.441,0
Greenville Camera v5 sn191 (took pic),s.bs,1709827214,3.316,3.467,0
Greenville Camera v5 sn191 (took pic),s.bs,1709826857,3.292,3.489,0
Greenville Camera v5 sn191 (took pic),s.bs,1709826639,3.335,3.503,0
Greenville Camera v5 sn191 (took pic),s.bs,1709826172,3.316,3.541,0
Greenville Camera v5 sn191 (took pic),s.bs,1709825835,3.269,3.546,1
Greenville Camera v5 sn191 (took pic),s.bs,1709825658,3.269,3.428,1
Greenville Camera v5 sn191 (took pic),s.bs,1709825394,3.292,3.405,1
Greenville Camera v5 sn191 (took pic),s.bs,1709824865,3.335,3.387,1
Greenville Camera v5 sn191 (took pic),s.bs,1709824769,3.359,3.386,1
Greenville Camera v5 sn191 (took pic),s.bs,1709824375,3.316,3.385,1
Greenville Camera v5 sn191 (took pic),s.bs,1709824221,3.269,3.371,1
Greenville Camera v5 sn191 (took pic),s.bs,1709823674,3.292,3.375,1
Greenville Camera v5 sn191 (took pic),s.bs,1709823379,3.335,3.368,1
Greenville Camera v5 sn191 (took pic),s.bs,1709823072,3.316,3.366,1
Greenville Camera v5 sn191 (took pic),s.bs,1709822766,3.292,3.361,1
Greenville Camera v5 sn191 (took pic),s.bs,1709822315,3.359,3.343,1
Greenville Camera v5 sn191 (took pic),s.bs,1709822016,3.316,3.35,1
Greenville Camera v5 sn191 (took pic),s.bs,1709821618,3.269,3.336,1
Greenville Camera v5 sn191 (took pic),s.bs,1709821270,3.292,3.332,1
Greenville Camera v5 sn191 (took pic),s.bs,1709820967,3.269,3.34,1
Greenville Camera v5 sn191 (took pic),s.bs,1709820523,3.316,3.336,1
Greenville Camera v5 sn191 (took pic),s.bs,1709820072,3.335,3.333,1
Greenville Camera v5 sn191 (took pic),s.bs,1709819919,3.335,3.333,1
Greenville Camera v5 sn191 (took pic),s.bs,1709819511,3.316,3.333,1
Greenville Camera v5 sn191 (took pic),s.bs,1709819448,3.316,3.332,1
Greenville Camera v5 sn191 (took pic),s.bs,1709819145,3.335,3.327,1
Greenville Camera v5 sn191 (took pic),s.bs,1709818665,3.316,3.329,1
Greenville Camera v5 sn191 (took pic),s.bs,1709818472,3.316,3.33,1
Greenville Camera v5 sn191 (took pic),s.bs,1709818070,3.292,3.33,1
Greenville Camera v5 sn191 (took pic),s.bs,1709817661,3.269,3.317,1
Greenville Camera v5 sn191 (took pic),s.bs,1709817521,3.269,3.325,1
Greenville Camera v5 sn191 (took pic),s.bs,1709817272,3.292,3.314,1
Greenville Camera v5 sn191 (took pic),s.bs,1709816869,3.335,3.314,1
Greenville Camera v5 sn191 (took pic),s.bs,1709816588,3.316,3.324,1
Greenville Camera v5 sn191 (took pic),s.bs,1709816321,3.292,3.312,1
Greenville Camera v5 sn191 (took pic),s.bs,1709815950,3.335,3.322,1
Greenville Camera v5 sn191 (took pic),s.bs,1709815817,3.292,3.312,1
Greenville Camera v5 sn191 (took pic),s.bs,1709815458,3.335,3.317,1
Greenville Camera v5 sn191 (took pic),s.bs,1709815157,3.269,3.318,1
Greenville Camera v5 sn191 (took pic),s.bs,1709814815,3.269,3.318,1
Greenville Camera v5 sn191 (took pic),s.bs,1709814474,3.269,3.317,1
Greenville Camera v5 sn191 (took pic),s.bs,1709814062,3.292,3.311,1
Greenville Camera v5 sn191 (took pic),s.bs,1709813958,3.316,3.311,1
Greenville Camera v5 sn191 (took pic),s.bs,1709813670,3.269,3.317,1
Greenville Camera v5 sn191 (took pic),s.bs,1709813376,3.25,3.314,1
Greenville Camera v5 sn191 (took pic),s.bs,1709813002,3.292,3.318,1
Greenville Camera v5 sn191 (took pic),s.bs,1709812843,3.292,3.317,1
Greenville Camera v5 sn191 (took pic),s.bs,1709812511,3.316,3.308,1
Greenville Camera v5 sn191 (took pic),s.bs,1709812166,3.316,3.318,1
Greenville Camera v5 sn191 (took pic),s.bs,1709811814,3.316,3.314,1
Greenville Camera v5 sn191 (took pic),s.bs,1709811488,3.25,3.317,1
Greenville Camera v5 sn191 (took pic),s.bs,1709811350,3.25,3.307,0
Greenville Camera v5 sn191 (took pic),s.bs,1709810883,3.269,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709810643,3.269,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709810238,3.316,3.307,0
Greenville Camera v5 sn191 (took pic),s.bs,1709810142,3.292,3.315,0
Greenville Camera v5 sn191 (took pic),s.bs,1709809625,3.316,3.318,0
Greenville Camera v5 sn191 (took pic),s.bs,1709809442,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709809100,3.335,3.317,0
Greenville Camera v5 sn191 (took pic),s.bs,1709808701,3.316,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709808507,3.292,3.309,0
Greenville Camera v5 sn191 (took pic),s.bs,1709808248,3.292,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709807935,3.292,3.317,0
Greenville Camera v5 sn191 (took pic),s.bs,1709807477,3.316,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709807339,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709806939,3.292,3.318,0
Greenville Camera v5 sn191 (took pic),s.bs,1709806705,3.292,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709806463,3.335,3.307,0
Greenville Camera v5 sn191 (took pic),s.bs,1709806038,3.316,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709805673,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709805428,3.25,3.317,0
Greenville Camera v5 sn191 (took pic),s.bs,1709805082,3.269,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709804943,3.335,3.314,0
Greenville Camera v5 sn191 (took pic),s.bs,1709804698,3.269,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709804177,3.316,3.311,0
Greenville Camera v5 sn191 (took pic),s.bs,1709804092,3.335,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709803619,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709803503,3.269,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709803114,3.269,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709802673,3.316,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709802618,3.316,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709802107,3.269,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709802024,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709801730,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709801216,3.335,3.316,0
Greenville Camera v5 sn191 (took pic),s.bs,1709801103,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709800579,3.316,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709800520,3.269,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709800078,3.316,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709799758,3.269,3.309,0
Greenville Camera v5 sn191 (took pic),s.bs,1709799629,3.292,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709799199,3.269,3.314,0
Greenville Camera v5 sn191 (took pic),s.bs,1709798971,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709798629,3.335,3.318,0
Greenville Camera v5 sn191 (took pic),s.bs,1709798303,3.292,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709797975,3.316,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709797830,3.316,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709797403,3.25,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709797055,3.316,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709796900,3.292,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709796565,3.269,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709796311,3.269,3.308,0
Greenville Camera v5 sn191 (took pic),s.bs,1709795998,3.335,3.317,0
Greenville Camera v5 sn191 (took pic),s.bs,1709795722,3.25,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709795306,3.292,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709795147,3.316,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709794847,3.316,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709794325,3.269,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709794020,3.316,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709793931,3.316,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709793362,3.25,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709792813,3.269,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709792555,3.316,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709792452,3.292,3.317,0
Greenville Camera v5 sn191 (took pic),s.bs,1709792034,3.292,3.323,0
Greenville Camera v5 sn191 (took pic),s.bs,1709791836,3.269,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709791447,3.269,3.314,0
Greenville Camera v5 sn191 (took pic),s.bs,1709790962,3.316,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709790903,3.335,3.318,0
Greenville Camera v5 sn191 (took pic),s.bs,1709790555,3.269,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709790194,3.25,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709789825,3.269,3.323,0
Greenville Camera v5 sn191 (took pic),s.bs,1709789685,3.269,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709789293,3.316,3.309,0
Greenville Camera v5 sn191 (took pic),s.bs,1709788908,3.292,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709788845,3.316,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709788500,3.269,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709788209,3.269,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709787717,3.292,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709787469,3.335,3.318,0
Greenville Camera v5 sn191 (took pic),s.bs,1709787081,3.269,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709786924,3.269,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709786625,3.335,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709786402,3.292,3.308,0
Greenville Camera v5 sn191 (took pic),s.bs,1709785948,3.292,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709785715,3.316,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709785486,3.269,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709785219,3.269,3.315,0
Greenville Camera v5 sn191 (took pic),s.bs,1709784783,3.269,3.308,0
Greenville Camera v5 sn191 (took pic),s.bs,1709784625,3.292,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709784243,3.335,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709783985,3.269,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709783637,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709783195,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709782927,3.316,3.311,0
Greenville Camera v5 sn191 (took pic),s.bs,1709782607,3.269,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709782351,3.269,3.311,0
Greenville Camera v5 sn191 (took pic),s.bs,1709781991,3.269,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709781686,3.269,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709781421,3.25,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709781183,3.292,3.314,0
Greenville Camera v5 sn191 (took pic),s.bs,1709780972,3.316,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709780566,3.335,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709780237,3.335,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709779997,3.292,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709779692,3.269,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709779379,3.292,3.311,0
Greenville Camera v5 sn191 (took pic),s.bs,1709778999,3.316,3.308,0
Greenville Camera v5 sn191 (took pic),s.bs,1709778814,3.292,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709778478,3.269,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709778119,3.335,3.315,0
Greenville Camera v5 sn191 (took pic),s.bs,1709777798,3.316,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709777637,3.316,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709777184,3.292,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709777112,3.335,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709776582,3.335,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709776411,3.292,3.306,0
Greenville Camera v5 sn191 (took pic),s.bs,1709776130,3.292,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709775684,3.316,3.323,0
Greenville Camera v5 sn191 (took pic),s.bs,1709775452,3.316,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709775231,3.316,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709774937,3.269,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709774640,3.316,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709774434,3.269,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709773986,3.316,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709773746,3.269,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709773298,3.335,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709773169,3.316,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709772844,3.292,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709772603,3.269,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709772061,3.25,3.322,0
Greenville Camera v5 sn191 (took pic),s.bs,1709771652,3.269,3.323,0
Greenville Camera v5 sn191 (took pic),s.bs,1709771070,3.292,3.325,0
Greenville Camera v5 sn191 (took pic),s.bs,1709770205,3.269,3.325,0
Greenville Camera v5 sn191 (took pic),s.bs,1709769939,3.25,3.33,0
Greenville Camera v5 sn191 (took pic),s.bs,1709769455,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709769104,3.269,3.335,0
Greenville Camera v5 sn191 (took pic),s.bs,1709768937,3.316,3.333,0
Greenville Camera v5 sn191 (took pic),s.bs,1709768613,3.335,3.325,1
Greenville Camera v5 sn191 (took pic),s.bs,1709768174,3.292,3.34,1
Greenville Camera v5 sn191 (took pic),s.bs,1709767890,3.269,3.342,1
Greenville Camera v5 sn191 (took pic),s.bs,1709767783,3.269,3.343,1
Greenville Camera v5 sn191 (took pic),s.bs,1709767525,3.292,3.345,1
Greenville Camera v5 sn191 (took pic),s.bs,1709766983,3.316,3.341,1
Greenville Camera v5 sn191 (took pic),s.bs,1709766711,3.316,3.354,1
Greenville Camera v5 sn191 (took pic),s.bs,1709766652,3.292,3.344,1
Greenville Camera v5 sn191 (took pic),s.bs,1709766158,3.269,3.362,1
Greenville Camera v5 sn191 (took pic),s.bs,1709765873,3.292,3.354,1
Greenville Camera v5 sn191 (took pic),s.bs,1709765499,3.269,3.368,1
Greenville Camera v5 sn191 (took pic),s.bs,1709765209,3.269,3.37,1
Greenville Camera v5 sn191 (took pic),s.bs,1709764922,3.316,3.367,1
Greenville Camera v5 sn191 (took pic),s.bs,1709764852,3.269,3.371,1
Greenville Camera v5 sn191 (took pic),s.bs,1709764427,3.292,3.387,1
Greenville Camera v5 sn191 (took pic),s.bs,1709764233,3.316,3.388,1
Greenville Camera v5 sn191 (took pic),s.bs,1709763882,3.292,3.393,1
Greenville Camera v5 sn191 (took pic),s.bs,1709763378,3.335,3.399,1
Greenville Camera v5 sn191 (took pic),s.bs,1709763286,3.25,3.399,1
Greenville Camera v5 sn191 (took pic),s.bs,1709763046,3.292,3.395,1
Greenville Camera v5 sn191 (took pic),s.bs,1709762744,3.316,3.395,1
Greenville Camera v5 sn191 (took pic),s.bs,1709762349,3.316,3.383,1
Greenville Camera v5 sn191 (took pic),s.bs,1709761989,3.269,3.386,1
Greenville Camera v5 sn191 (took pic),s.bs,1709761779,3.25,3.378,1
Greenville Camera v5 sn191 (took pic),s.bs,1709761413,3.269,3.379,1
Greenville Camera v5 sn191 (took pic),s.bs,1709761164,3.269,3.377,1
Greenville Camera v5 sn191 (took pic),s.bs,1709760836,3.316,3.377,1
Greenville Camera v5 sn191 (took pic),s.bs,1709760407,3.269,3.383,1
Greenville Camera v5 sn191 (took pic),s.bs,1709760295,3.335,3.381,1
Greenville Camera v5 sn191 (took pic),s.bs,1709760028,3.316,3.388,1
Greenville Camera v5 sn191 (took pic),s.bs,1709759649,3.292,3.379,1
Greenville Camera v5 sn191 (took pic),s.bs,1709759171,3.269,3.371,1
Greenville Camera v5 sn191 (took pic),s.bs,1709757999,3.292,3.372,1
Greenville Camera v5 sn191 (took pic),s.bs,1709757723,3.269,3.369,1
Greenville Camera v5 sn191 (took pic),s.bs,1709757632,3.316,3.369,1
Greenville Camera v5 sn191 (took pic),s.bs,1709757137,3.25,3.362,1
Greenville Camera v5 sn191 (took pic),s.bs,1709756982,3.292,3.357,1
Greenville Camera v5 sn191 (took pic),s.bs,1709756541,3.269,3.37,1
Greenville Camera v5 sn191 (took pic),s.bs,1709756226,3.316,3.37,1
Greenville Camera v5 sn191 (took pic),s.bs,1709755858,3.335,3.368,1
Greenville Camera v5 sn191 (took pic),s.bs,1709755713,3.335,3.375,1
Greenville Camera v5 sn191 (took pic),s.bs,1709755340,3.335,3.379,1
Greenville Camera v5 sn191 (took pic),s.bs,1709754992,3.335,3.378,1
Greenville Camera v5 sn191 (took pic),s.bs,1709754913,3.269,3.38,1
Greenville Camera v5 sn191 (took pic),s.bs,1709754378,3.316,3.364,1
Greenville Camera v5 sn191 (took pic),s.bs,1709754174,3.269,3.362,1
Greenville Camera v5 sn191 (took pic),s.bs,1709753767,3.292,3.365,1
Greenville Camera v5 sn191 (took pic),s.bs,1709753689,3.269,3.366,1
Greenville Camera v5 sn191 (took pic),s.bs,1709753291,3.335,3.367,1
Greenville Camera v5 sn191 (took pic),s.bs,1709753069,3.25,3.372,1
Greenville Camera v5 sn191 (took pic),s.bs,1709752691,3.269,3.371,1
Greenville Camera v5 sn191 (took pic),s.bs,1709752554,3.292,3.374,1
Greenville Camera v5 sn191 (took pic),s.bs,1709752180,3.292,3.372,1
Greenville Camera v5 sn191 (took pic),s.bs,1709751893,3.316,3.392,1
Greenville Camera v5 sn191 (took pic),s.bs,1709751596,3.292,3.37,1
Greenville Camera v5 sn191 (took pic),s.bs,1709751103,3.335,3.372,1
Greenville Camera v5 sn191 (took pic),s.bs,1709750909,3.292,3.364,1
Greenville Camera v5 sn191 (took pic),s.bs,1709750596,3.335,3.372,1
Greenville Camera v5 sn191 (took pic),s.bs,1709750367,3.269,3.361,1
Greenville Camera v5 sn191 (took pic),s.bs,1709750003,3.292,3.361,1
Greenville Camera v5 sn191 (took pic),s.bs,1709749662,3.316,3.362,1
Greenville Camera v5 sn191 (took pic),s.bs,1709748970,3.269,3.362,1
Greenville Camera v5 sn191 (took pic),s.bs,1709748742,3.316,3.353,1
Greenville Camera v5 sn191 (took pic),s.bs,1709748454,3.292,3.363,1
Greenville Camera v5 sn191 (took pic),s.bs,1709748198,3.292,3.362,1
Greenville Camera v5 sn191 (took pic),s.bs,1709747798,3.335,3.363,1
Greenville Camera v5 sn191 (took pic),s.bs,1709747631,3.292,3.367,1
Greenville Camera v5 sn191 (took pic),s.bs,1709747445,3.269,3.368,1
Greenville Camera v5 sn191 (took pic),s.bs,1709746967,3.335,3.368,1
Greenville Camera v5 sn191 (took pic),s.bs,1709746611,3.316,3.377,1
Greenville Camera v5 sn191 (took pic),s.bs,1709746431,3.292,3.38,1
Greenville Camera v5 sn191 (took pic),s.bs,1709745968,3.292,3.374,1
Greenville Camera v5 sn191 (took pic),s.bs,1709745926,3.269,3.374,1
Greenville Camera v5 sn191 (took pic),s.bs,1709745518,3.269,3.357,1
Greenville Camera v5 sn191 (took pic),s.bs,1709745082,3.269,3.365,1
Greenville Camera v5 sn191 (took pic),s.bs,1709744983,3.269,3.36,1
Greenville Camera v5 sn191 (took pic),s.bs,1709744586,3.269,3.362,1
Greenville Camera v5 sn191 (took pic),s.bs,1709744341,3.269,3.365,1
Greenville Camera v5 sn191 (took pic),s.bs,1709744137,3.269,3.364,1
Greenville Camera v5 sn191 (took pic),s.bs,1709743789,3.269,3.366,1
Greenville Camera v5 sn191 (took pic),s.bs,1709743345,3.316,3.358,1
Greenville Camera v5 sn191 (took pic),s.bs,1709743070,3.316,3.36,1
Greenville Camera v5 sn191 (took pic),s.bs,1709742914,3.292,3.353,1
Greenville Camera v5 sn191 (took pic),s.bs,1709742426,3.269,3.365,1
Greenville Camera v5 sn191 (took pic),s.bs,1709742350,3.25,3.36,1
Greenville Camera v5 sn191 (took pic),s.bs,1709741766,3.316,3.35,1
Greenville Camera v5 sn191 (took pic),s.bs,1709741507,3.25,3.342,1
Greenville Camera v5 sn191 (took pic),s.bs,1709741416,3.269,3.349,1
Greenville Camera v5 sn191 (took pic),s.bs,1709741050,3.269,3.346,1
Greenville Camera v5 sn191 (took pic),s.bs,1709740780,3.335,3.342,1
Greenville Camera v5 sn191 (took pic),s.bs,1709740332,3.269,3.342,1
Greenville Camera v5 sn191 (took pic),s.bs,1709740245,3.316,3.329,1
Greenville Camera v5 sn191 (took pic),s.bs,1709739850,3.25,3.326,1
Greenville Camera v5 sn191 (took pic),s.bs,1709739640,3.25,3.326,1
Greenville Camera v5 sn191 (took pic),s.bs,1709739166,3.292,3.327,1
Greenville Camera v5 sn191 (took pic),s.bs,1709738645,3.316,3.319,1
Greenville Camera v5 sn191 (took pic),s.bs,1709738352,3.335,3.324,1
Greenville Camera v5 sn191 (took pic),s.bs,1709738132,3.316,3.327,1
Greenville Camera v5 sn191 (took pic),s.bs,1709737856,3.269,3.327,1
Greenville Camera v5 sn191 (took pic),s.bs,1709737510,3.316,3.329,1
Greenville Camera v5 sn191 (took pic),s.bs,1709737222,3.292,3.327,1
Greenville Camera v5 sn191 (took pic),s.bs,1709736684,3.335,3.326,1
Greenville Camera v5 sn191 (took pic),s.bs,1709736496,3.292,3.329,1
Greenville Camera v5 sn191 (took pic),s.bs,1709736329,3.269,3.329,1
Greenville Camera v5 sn191 (took pic),s.bs,1709735855,3.292,3.327,1
Greenville Camera v5 sn191 (took pic),s.bs,1709735469,3.269,3.326,1
Greenville Camera v5 sn191 (took pic),s.bs,1709735272,3.269,3.315,1
Greenville Camera v5 sn191 (took pic),s.bs,1709734894,3.316,3.323,1
Greenville Camera v5 sn191 (took pic),s.bs,1709734687,3.335,3.322,1
Greenville Camera v5 sn191 (took pic),s.bs,1709734393,3.292,3.324,1
Greenville Camera v5 sn191 (took pic),s.bs,1709734084,3.292,3.314,1
Greenville Camera v5 sn191 (took pic),s.bs,1709733951,3.269,3.325,1
Greenville Camera v5 sn191 (took pic),s.bs,1709733561,3.316,3.326,1
Greenville Camera v5 sn191 (took pic),s.bs,1709733315,3.292,3.325,1
Greenville Camera v5 sn191 (took pic),s.bs,1709732968,3.335,3.314,1
Greenville Camera v5 sn191 (took pic),s.bs,1709732737,3.316,3.323,1
Greenville Camera v5 sn191 (took pic),s.bs,1709732393,3.335,3.32,1
Greenville Camera v5 sn191 (took pic),s.bs,1709731955,3.335,3.321,1
Greenville Camera v5 sn191 (took pic),s.bs,1709731824,3.335,3.317,1
Greenville Camera v5 sn191 (took pic),s.bs,1709731444,3.269,3.322,1
Greenville Camera v5 sn191 (took pic),s.bs,1709731010,3.316,3.321,1
Greenville Camera v5 sn191 (took pic),s.bs,1709730946,3.335,3.311,1
Greenville Camera v5 sn191 (took pic),s.bs,1709730459,3.335,3.312,1
Greenville Camera v5 sn191 (took pic),s.bs,1709730185,3.292,3.32,1
Greenville Camera v5 sn191 (took pic),s.bs,1709729876,3.316,3.308,1
Greenville Camera v5 sn191 (took pic),s.bs,1709729558,3.316,3.319,1
Greenville Camera v5 sn191 (took pic),s.bs,1709729250,3.292,3.321,1
Greenville Camera v5 sn191 (took pic),s.bs,1709729148,3.292,3.309,1
Greenville Camera v5 sn191 (took pic),s.bs,1709728581,3.292,3.319,1
Greenville Camera v5 sn191 (took pic),s.bs,1709728466,3.292,3.321,1
Greenville Camera v5 sn191 (took pic),s.bs,1709728160,3.292,3.319,1
Greenville Camera v5 sn191 (took pic),s.bs,1709727910,3.316,3.319,1
Greenville Camera v5 sn191 (took pic),s.bs,1709727451,3.292,3.308,1
Greenville Camera v5 sn191 (took pic),s.bs,1709727273,3.292,3.319,1
Greenville Camera v5 sn191 (took pic),s.bs,1709727040,3.316,3.311,1
Greenville Camera v5 sn191 (took pic),s.bs,1709726561,3.316,3.32,1
Greenville Camera v5 sn191 (took pic),s.bs,1709726409,3.335,3.309,1
Greenville Camera v5 sn191 (took pic),s.bs,1709726146,3.335,3.317,1
Greenville Camera v5 sn191 (took pic),s.bs,1709725571,3.25,3.318,0
Greenville Camera v5 sn191 (took pic),s.bs,1709725524,3.316,3.309,0
Greenville Camera v5 sn191 (took pic),s.bs,1709725243,3.269,3.317,0
Greenville Camera v5 sn191 (took pic),s.bs,1709724694,3.292,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709724493,3.316,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709724132,3.316,3.318,0
Greenville Camera v5 sn191 (took pic),s.bs,1709724008,3.25,3.314,0
Greenville Camera v5 sn191 (took pic),s.bs,1709723568,3.335,3.317,0
Greenville Camera v5 sn191 (took pic),s.bs,1709723332,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709722932,3.292,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709722684,3.292,3.312,0
Greenville Camera v5 sn191 (took pic),s.bs,1709722333,3.269,3.321,0
Greenville Camera v5 sn191 (took pic),s.bs,1709722198,3.292,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709721848,3.316,3.319,0
Greenville Camera v5 sn191 (took pic),s.bs,1709721531,3.292,3.32,0
Greenville Camera v5 sn191 (took pic),s.bs,1709721132,3.25,3.311,0
